knowledge,issue_category,reference_url,knowledge_type
複数の文の内容を一文にまとめることで文章を簡潔にすること。ただし、長くて分かりにくい文は避けること,['段落構成'],19900017394-ページ-3.pdf (Page 2),一般的な論文
タイトルは短くし、表紙の見た目を良くすること,['段落構成'],19900017394-ページ-3.pdf (Page 2),一般的な論文
タイトルは正確で、論文の範囲を示し、読者に理解されやすく、かつ効率的に表現すること,['段落構成'],19900017394-ページ-3.pdf (Page 2),一般的な論文
タイトルから「An Investigation of」「An Analysis of」「Conference on」などの馴染みのある報告や情報収集に関するフレーズを削除して短縮すること,['段落構成'],19900017394-ページ-3.pdf (Page 2),一般的な論文
技術文書における文法、句読点、及び大文字使用の厳密なルールの遵守,"['文法', '形式']",19900017394-ページ-1.pdf (Page 1),一般的な論文
文法の正確性を保つために、主語と動詞の一致、時制の一貫性を確認すること,['文法'],19900017394-ページ-1.pdf (Page 1),一般的な論文
句読点の適切な使用により文の意味を明確にし、読みやすさを向上させること,['文法'],19900017394-ページ-1.pdf (Page 1),一般的な論文
タイトルや見出しにおける大文字使用は、技術文書の標準的な規則に従うこと（例：主要単語の頭文字を大文字にする）,['形式'],19900017394-ページ-1.pdf (Page 1),一般的な論文
技術文書の英文校正において、文法、句読点、大文字の使用は文書の専門性と信頼性を高めるために重要であること,"['文法', '形式']",19900017394-ページ-1.pdf (Page 1),一般的な論文
技術文書における文法、句読点、及び大文字使用の統一ルールの遵守,"['文法', '形式']",19900017394-ページ-1.pdf (Page 2),一般的な論文
技術文書のタイトルは明確かつ簡潔に表記し、適切な大文字使用規則に従うこと,['形式'],19900017394-ページ-1.pdf (Page 2),一般的な論文
句読点の使用は文の意味を明確にし、読みやすさを向上させるために正確に行うこと,['文法'],19900017394-ページ-1.pdf (Page 2),一般的な論文
技術文書の英文校正では、文法的誤りを避け、専門用語の適切な使用を心掛けること,"['文法', '単語']",19900017394-ページ-1.pdf (Page 2),一般的な論文
単位修飾語の曖昧さを避けるために必要に応じてハイフンを使用すること,"['文法', '形式']",19900017394-ページ-2.pdf (Page 1),一般的な論文
単位修飾語の意味が明確で読みやすさが向上しない場合はハイフンを使用しないこと（G.P.O.ルール6.16）,"['文法', '形式']",19900017394-ページ-2.pdf (Page 1),一般的な論文
単位修飾語の代わりに前置詞句を用いて意味を明確にすることを推奨すること,['文法'],19900017394-ページ-2.pdf (Page 1),一般的な論文
前置詞句を多用しすぎると文章が読みにくくなるため、適切なバランスで使用すること,"['文法', '形式']",19900017394-ページ-2.pdf (Page 1),一般的な論文
単位修飾語のハイフン使用は、意味の明確化と読みやすさの向上を目的とすること,"['文法', '形式']",19900017394-ページ-2.pdf (Page 1),一般的な論文
単位修飾語は通常ハイフンでつなげないこと,['形式'],19900017394-ページ-2.pdf (Page 2),一般的な論文
述語形容詞として使われる単位修飾語はハイフンでつなげないこと,['形式'],19900017394-ページ-2.pdf (Page 2),一般的な論文
辞書でハイフン付きの形容詞は述語形容詞としてもハイフンを付けること,['形式'],19900017394-ページ-2.pdf (Page 2),一般的な論文
単位修飾語の最初の要素が比較級または最上級の場合はハイフンを付けないこと,['形式'],19900017394-ページ-2.pdf (Page 2),一般的な論文
単位修飾語の最初の要素がlyで終わる副詞の場合はハイフンを付けないこと,['形式'],19900017394-ページ-2.pdf (Page 2),一般的な論文
単位修飾語が外国語のフレーズの場合はハイフンを付けないこと,['形式'],19900017394-ページ-2.pdf (Page 2),一般的な論文
単位修飾語が固有名詞の場合はハイフンを付けないこと（例外あり）,['形式'],19900017394-ページ-2.pdf (Page 2),一般的な論文
単位修飾語の第二要素が文字や数字の指定の場合はハイフンを付けないこと,['形式'],19900017394-ページ-2.pdf (Page 2),一般的な論文
単位修飾語が引用符で囲まれている場合はハイフンを付けないこと,['形式'],19900017394-ページ-2.pdf (Page 2),一般的な論文
化学名、動植物名などの科学的名称の単位修飾語は通常ハイフンを付けないこと,['形式'],19900017394-ページ-2.pdf (Page 2),一般的な論文
制限的な同格語句はコンマで囲まないこと,['文法'],19900017394-ページ-4.pdf (Page 1),一般的な論文
非制限的な同格語句はコンマで囲むこと,['文法'],19900017394-ページ-4.pdf (Page 1),一般的な論文
同格語句にコンマが含まれる場合は、明瞭さを高めるためにダッシュ（emダッシュ）で囲むことを推奨,"['文法', '形式']",19900017394-ページ-4.pdf (Page 1),一般的な論文
"非制限的な同格語句の前に""or""を用いる場合は、その同格語句を必ずコンマで囲むこと",['文法'],19900017394-ページ-4.pdf (Page 1),一般的な論文
記号的な同格語句（例：変数名）は制限的・非制限的にかかわらず通常コンマで囲まないこと,['文法'],19900017394-ページ-4.pdf (Page 1),一般的な論文
著者または編集者の判断で、非制限的な記号的同格語句をコンマで囲むことを許容することがある,['文法'],19900017394-ページ-4.pdf (Page 1),一般的な論文
非制限的な挿入句（括弧句、修辞的副詞、対照的表現、導入語など）はコンマで囲むことができること,['文法'],19900017394-ページ-4.pdf (Page 1),一般的な論文
修辞的副詞の位置と句読点は文の強調に影響を与えるため、適切に配置すること,['文法'],19900017394-ページ-4.pdf (Page 1),一般的な論文
挿入句や対比要素はコンマで囲むこと,['文法'],19900017394-ページ-4.pdf (Page 2),一般的な論文
例示的な挿入語句はコンマで囲むこと,['文法'],19900017394-ページ-4.pdf (Page 2),一般的な論文
前の句に戻る語句の終端はコンマで囲むこと,['文法'],19900017394-ページ-4.pdf (Page 2),一般的な論文
名詞句に修飾語が付く非制限的な名詞句（nominative absolute）はコンマで囲むこと,['文法'],19900017394-ページ-4.pdf (Page 2),一般的な論文
"日付の範囲を示す場合、開始日と終了日の両方にコンマを用いること（例：January 15, 1975, to February 1, 1979）","['文法', '形式']",19900017394-ページ-4.pdf (Page 2),一般的な論文
地名や住所の中で、都市名と州名、国名の間はコンマで区切ること,"['文法', '形式']",19900017394-ページ-4.pdf (Page 2),一般的な論文
スラッシュの使用は、and/or、分数、perの表記、詩の引用に限定すること,['形式'],19900017394-ページ-5.pdf (Page 1),一般的な論文
一時的な複合語にスラッシュを使うことは避けること,['形式'],19900017394-ページ-5.pdf (Page 1),一般的な論文
一時的な複合語のスラッシュは意味が不明瞭になるため、ハイフン、エンダッシュ、または and/or に置き換えることを推奨する,['形式'],19900017394-ページ-5.pdf (Page 1),一般的な論文
標準的にスラッシュを含む技術用語（例：V/STOL、stall/spin）はスラッシュのまま使用可能,['形式'],19900017394-ページ-5.pdf (Page 1),一般的な論文
見出し、タイトル、キャプションの大文字化は文頭大文字スタイルまたは見出しスタイルのいずれかを用いること,['段落構成'],19900017394-ページ-5.pdf (Page 2),一般的な論文
文頭大文字スタイルは文の最初の文字と固有名詞のみを大文字にすること,['段落構成'],19900017394-ページ-5.pdf (Page 2),一般的な論文
見出しスタイルは主要な単語すべてを大文字化（Caps & lc）すること,['段落構成'],19900017394-ページ-5.pdf (Page 2),一般的な論文
固有名詞と形容詞は原則として大文字化すること,['文法'],19900017394-ページ-5.pdf (Page 2),一般的な論文
論文内の大文字化ルールは文書全体で一貫性を保つことが重要であること,['段落構成'],19900017394-ページ-5.pdf (Page 2),一般的な論文
全文字を大文字にするFull capsは特定の強調や表現目的でのみ使用すること,['段落構成'],19900017394-ページ-5.pdf (Page 2),一般的な論文
現代の出版物では大文字使用を控えめにするダウンスタイル（down style）を推奨すること,['段落構成'],19900017394-ページ-5.pdf (Page 2),一般的な論文
タイトルの単語は米国式大文字ルールに従うこと,['形式'],19900017394-ページ-6.pdf (Page 1),一般的な論文
句読点の使用は文法的役割に従い、特にコンマは独立節や修飾節の区切りに適切に用いること,['文法'],19900017394-ページ-6.pdf (Page 1),一般的な論文
コロンは完全な文の後や「以下の通り」などの表現の後に使用し、コロン後の単語は大文字で始めることがある,"['文法', '形式']",19900017394-ページ-6.pdf (Page 1),一般的な論文
複合語のハイフンは意味の明確化のために適切に使用し、複合動詞や複合名詞に適用すること,['形式'],19900017394-ページ-6.pdf (Page 1),一般的な論文
固有名詞や天体名、国名などは適切に大文字化すること,['形式'],19900017394-ページ-6.pdf (Page 1),一般的な論文
比較級の形容詞や修飾語は単位修飾語として正しく用いること,['文法'],19900017394-ページ-6.pdf (Page 1),一般的な論文
句読点は引用文や質問文、修飾節の区切りなど文脈に応じて適切に配置すること,['文法'],19900017394-ページ-6.pdf (Page 1),一般的な論文
接続詞や相関接続詞は文の構造を明確にするために正しく使用すること,['文法'],19900017394-ページ-6.pdf (Page 1),一般的な論文
ダッシュの使用は独立節を中断する場合にコンマの代わりに用いること,['形式'],19900017394-ページ-6.pdf (Page 2),一般的な論文
ダッシュは節と節の間に用いることができること,['形式'],19900017394-ページ-6.pdf (Page 2),一般的な論文
ダッシュは強調のために用いることができること,['形式'],19900017394-ページ-6.pdf (Page 2),一般的な論文
ダッシュはリストの表示に用いることができること,['形式'],19900017394-ページ-6.pdf (Page 2),一般的な論文
ダッシュは同格語句の挿入に用いることができること,['形式'],19900017394-ページ-6.pdf (Page 2),一般的な論文
ダッシュは非制限的修飾語句の挿入に用いることができること,['形式'],19900017394-ページ-6.pdf (Page 2),一般的な論文
日付の表記にはコンマを用いること,['形式'],19900017394-ページ-6.pdf (Page 2),一般的な論文
日付の範囲や期間の表記にはエンダッシュを用いること,['形式'],19900017394-ページ-6.pdf (Page 2),一般的な論文
強調表現にはコロン、コンマ、ダッシュ、イタリック体を適切に用いること,['形式'],19900017394-ページ-6.pdf (Page 2),一般的な論文
イタリック体は強調や外来語の表記に用いること,['形式'],19900017394-ページ-6.pdf (Page 2),一般的な論文
