knowledge,issue_category,reference_url,knowledge_type
記号的同格語句は制限的・非制限的にかかわらず通常カンマを省略すること,['形式'],19900017394-ページ-4.pdf (Page 1),PDF文書
非制限的記号的同格語句は著者または編集者の判断でカンマで囲むことができる,['形式'],19900017394-ページ-4.pdf (Page 1),PDF文書
挿入句、修辞的副詞、対照的句、導入語などの非制限的な中断要素はカンマで囲むことができる,['形式'],19900017394-ページ-4.pdf (Page 1),PDF文書
修辞的副詞の位置と句読点は強調に影響を与えるため注意すること,['形式'],19900017394-ページ-4.pdf (Page 1),PDF文書
反対の要素を区切る際のコンマ使用,['文法'],19900017394-ページ-4.pdf (Page 2),PDF文書
挿入語句や句を区切る際のコンマ使用,['文法'],19900017394-ページ-4.pdf (Page 2),PDF文書
前の句に戻る終止句を含む句はコンマで囲むこと,['文法'],19900017394-ページ-4.pdf (Page 2),PDF文書
主格絶対構文は非制限的でありコンマで囲むこと,['文法'],19900017394-ページ-4.pdf (Page 2),PDF文書
"日付の範囲を示す場合、開始日と終了日の後にコンマを置くこと（例：January 15, 1975, to February 1, 1979）","['文法', '形式']",19900017394-ページ-4.pdf (Page 2),PDF文書
"地名や住所の中で、州名や国名の前にコンマを置くこと（例：Chicago, Illinois, to London, England）","['文法', '形式']",19900017394-ページ-4.pdf (Page 2),PDF文書
スラッシュは and/or、分数、per の意味、詩の引用で正しく使用すること,['形式'],19900017394-ページ-5.pdf (Page 1),PDF文書
一時的な複合語にスラッシュを使うことは避けること,['形式'],19900017394-ページ-5.pdf (Page 1),PDF文書
一時的な複合語のスラッシュは意味が不明瞭になるため、ハイフンに置き換えることを推奨,['形式'],19900017394-ページ-5.pdf (Page 1),PDF文書
一時的な複合語のスラッシュは意味が不明瞭になる場合、エンダッシュに置き換えることを推奨,['形式'],19900017394-ページ-5.pdf (Page 1),PDF文書
一時的な複合語のスラッシュは意味を明確にするために and、or、and/or に置き換えることを推奨,['形式'],19900017394-ページ-5.pdf (Page 1),PDF文書
標準的にスラッシュを含む技術用語（例：V/STOL、stall/spin）はスラッシュのまま使用可能,['形式'],19900017394-ページ-5.pdf (Page 1),PDF文書
見出し、タイトル、キャプションは文頭の単語と固有名詞を大文字にする文頭スタイルか、主要単語をすべて大文字にする見出しスタイルのいずれかで表記すること,['段落構成'],19900017394-ページ-5.pdf (Page 2),PDF文書
固有名詞と形容詞は原則として大文字で始めること,['文法'],19900017394-ページ-5.pdf (Page 2),PDF文書
文書内での大文字使用は一貫性を保つことが重要であり、同一文書内で異なる大文字ルールを混在させないこと,['段落構成'],19900017394-ページ-5.pdf (Page 2),PDF文書
文頭、引用文、キャプションの最初の文字は必ず大文字にすること,['文法'],19900017394-ページ-5.pdf (Page 2),PDF文書
主要単語の大文字化（caps & lc）は見出しスタイルで用い、文頭スタイルは文の最初の単語と固有名詞のみ大文字にすること,['段落構成'],19900017394-ページ-5.pdf (Page 2),PDF文書
文書の大文字使用は過剰な大文字使用（アップスタイル）を避け、必要最低限の大文字使用（ダウンスタイル）を推奨すること,['段落構成'],19900017394-ページ-5.pdf (Page 2),PDF文書
タイトルの単語は米国式大文字ルールに従うこと,['形式'],19900017394-ページ-6.pdf (Page 1),PDF文書
句読点の使用は文法的ルールに従い、特にコンマは独立節や修飾語の区切りに適切に配置すること,['文法'],19900017394-ページ-6.pdf (Page 1),PDF文書
コロンは完全な文の後や「以下の通り」などの表現の後に使用すること,['文法'],19900017394-ページ-6.pdf (Page 1),PDF文書
コンマは導入句や修飾節の区切りに使用し、非制限的修飾語の前後に配置すること,['文法'],19900017394-ページ-6.pdf (Page 1),PDF文書
複合語のハイフンは語の意味を明確にするために適切に使用すること,['形式'],19900017394-ページ-6.pdf (Page 1),PDF文書
比較級の形容詞や修飾語は単位修飾語内で正しく使用すること,['文法'],19900017394-ページ-6.pdf (Page 1),PDF文書
句読点は文章の意味を明確にするために、句や節の区切りに適切に配置すること,['文法'],19900017394-ページ-6.pdf (Page 1),PDF文書
固有名詞や国名、天体名などは正しい大文字表記を用いること,['形式'],19900017394-ページ-6.pdf (Page 1),PDF文書
句読点の使用は文章の読みやすさを向上させるために、慣用的な用法に従うこと,['文法'],19900017394-ページ-6.pdf (Page 1),PDF文書
ダッシュは独立節を中断する場合に用いること,['形式'],19900017394-ページ-6.pdf (Page 2),PDF文書
ダッシュは節間の区切りに使用すること,['形式'],19900017394-ページ-6.pdf (Page 2),PDF文書
ダッシュは強調のために使用可能であること,['形式'],19900017394-ページ-6.pdf (Page 2),PDF文書
ダッシュは箇条書きの表示に用いることができること,['形式'],19900017394-ページ-6.pdf (Page 2),PDF文書
ダッシュは同格表現に使用すること,['形式'],19900017394-ページ-6.pdf (Page 2),PDF文書
ダッシュは非制限的修飾語に用いること,['形式'],19900017394-ページ-6.pdf (Page 2),PDF文書
日付の表記にはコンマを用いること,['形式'],19900017394-ページ-6.pdf (Page 2),PDF文書
日付の範囲表記にはエンダッシュを用いること,['形式'],19900017394-ページ-6.pdf (Page 2),PDF文書
エンダッシュは数字の範囲表記に使用すること,['形式'],19900017394-ページ-6.pdf (Page 2),PDF文書
エンダッシュは単位修飾語に用いること,['形式'],19900017394-ページ-6.pdf (Page 2),PDF文書
